case_id,match_status,query_key_used,matched_email_count,matched_email_ids,qualifying_outgoing_count,incoming_evidence_count,incoming_evidence_ids,review_status,manual_login_required_for_live_browser,strict_konu_boundary,timeout_seconds,resume_key,automatic_send_allowed,synthetic_only
KEPCASE000185,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000179,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000185,False,True
KEPCASE000186,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000180,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000186,False,True
KEPCASE000187,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000181,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000187,False,True
KEPCASE000188,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000188,False,True
KEPCASE000189,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000182,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000189,False,True
KEPCASE000190,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000183,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000190,False,True
KEPCASE000191,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000184,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000191,False,True
KEPCASE000192,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000185,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000192,False,True
KEPCASE000193,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000186,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000193,False,True
KEPCASE000194,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000187,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000194,False,True
KEPCASE000195,MATCH_SAYI,sayi,1,MAIL0000188,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000195,False,True
KEPCASE000196,MATCH_SAYI,sayi,1,MAIL0000189,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000196,False,True
KEPCASE000197,MATCH_SAYI,sayi,1,MAIL0000190,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000197,False,True
KEPCASE000198,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000191,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000198,False,True
KEPCASE000199,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000192,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000199,False,True
KEPCASE000200,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000193,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000200,False,True
KEPCASE000201,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000194,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000201,False,True
KEPCASE000202,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000195,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000202,False,True
KEPCASE000203,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000196,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000203,False,True
KEPCASE000204,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000197,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000204,False,True
KEPCASE000205,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000198,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000205,False,True
KEPCASE000206,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000199,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000206,False,True
KEPCASE000207,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000200,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000207,False,True
KEPCASE000208,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000201,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000208,False,True
KEPCASE000209,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000202,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000209,False,True
KEPCASE000210,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000203,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000210,False,True
KEPCASE000211,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000211,False,True
KEPCASE000212,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000204,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000212,False,True
KEPCASE000213,MATCH_SAYI,sayi,1,MAIL0000205,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000213,False,True
KEPCASE000214,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000206,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000214,False,True
KEPCASE000215,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000207,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000215,False,True
KEPCASE000216,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000216,False,True
KEPCASE000217,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000208,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000217,False,True
KEPCASE000218,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000209,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000218,False,True
KEPCASE000219,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000210,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000219,False,True
KEPCASE000220,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000211,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000220,False,True
KEPCASE000221,MATCH_SAYI,sayi,1,MAIL0000212,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000221,False,True
KEPCASE000222,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000213,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000222,False,True
KEPCASE000223,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000214,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000223,False,True
KEPCASE000224,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000215,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000224,False,True
KEPCASE000225,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000216,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000225,False,True
KEPCASE000226,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000217,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000226,False,True
KEPCASE000227,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000218,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000227,False,True
KEPCASE000228,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000219,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000228,False,True
KEPCASE000229,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000220,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000229,False,True
KEPCASE000230,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000221,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000230,False,True
KEPCASE000231,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000222,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000231,False,True
KEPCASE000232,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000232,False,True
KEPCASE000233,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000223,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000233,False,True
KEPCASE000234,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000234,False,True
KEPCASE000235,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000224,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000235,False,True
KEPCASE000236,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000225,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000236,False,True
KEPCASE000237,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000226,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000237,False,True
KEPCASE000238,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000227,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000238,False,True
KEPCASE000239,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000228,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000239,False,True
KEPCASE000240,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000229,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000240,False,True
KEPCASE000241,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000230,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000241,False,True
KEPCASE000242,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000231,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000242,False,True
KEPCASE000243,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000232,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000243,False,True
KEPCASE000244,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000233,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000244,False,True
KEPCASE000245,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000234,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000245,False,True
KEPCASE000246,MATCH_SAYI,sayi,1,MAIL0000235,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000246,False,True
KEPCASE000247,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000236,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000247,False,True
KEPCASE000248,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000237,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000248,False,True
KEPCASE000249,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000238,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000249,False,True
KEPCASE000250,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000239,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000250,False,True
KEPCASE000251,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000240,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000251,False,True
KEPCASE000252,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000241,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000252,False,True
KEPCASE000253,MATCH_SAYI,sayi,1,MAIL0000242,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000253,False,True
KEPCASE000254,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000243,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000254,False,True
KEPCASE000255,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000244,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000255,False,True
KEPCASE000256,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000245,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000256,False,True
KEPCASE000257,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000246,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000257,False,True
KEPCASE000258,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000247,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000258,False,True
KEPCASE000259,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000248,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000259,False,True
KEPCASE000260,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000249,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000260,False,True
KEPCASE000261,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000250,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000261,False,True
KEPCASE000262,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000251,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000262,False,True
KEPCASE000263,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000252,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000263,False,True
KEPCASE000264,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000253,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000264,False,True
KEPCASE000265,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000254,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000265,False,True
KEPCASE000266,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000255,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000266,False,True
KEPCASE000267,MATCH_SAYI,sayi,1,MAIL0000256,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000267,False,True
KEPCASE000268,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000257,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000268,False,True
KEPCASE000269,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000258,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000269,False,True
KEPCASE000270,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000259,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000270,False,True
KEPCASE000271,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000260,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000271,False,True
KEPCASE000272,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000261,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000272,False,True
KEPCASE000273,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000262,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000273,False,True
KEPCASE000274,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000263,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000274,False,True
KEPCASE000275,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000264,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000275,False,True
KEPCASE000276,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000265,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000276,False,True
KEPCASE000277,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000266,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000277,False,True
KEPCASE000278,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000267,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000278,False,True
KEPCASE000279,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000268,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000279,False,True
KEPCASE000280,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000269,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000280,False,True
KEPCASE000281,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000270,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000281,False,True
KEPCASE000282,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000271,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000282,False,True
KEPCASE000283,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000272,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000283,False,True
KEPCASE000284,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000284,False,True
KEPCASE000285,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000273,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000285,False,True
KEPCASE000286,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000274,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000286,False,True
KEPCASE000287,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000275,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000287,False,True
KEPCASE000288,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000276,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000288,False,True
KEPCASE000289,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000277,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000289,False,True
KEPCASE000290,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000278,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000290,False,True
KEPCASE000291,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000279,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000291,False,True
KEPCASE000292,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000280,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000292,False,True
KEPCASE000293,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000293,False,True
KEPCASE000294,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000281,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000294,False,True
KEPCASE000295,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000282,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000295,False,True
KEPCASE000296,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000283,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000296,False,True
KEPCASE000297,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000284,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000297,False,True
KEPCASE000298,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000285,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000298,False,True
KEPCASE000299,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000286,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000299,False,True
KEPCASE000300,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000287,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000300,False,True
KEPCASE000301,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000301,False,True
KEPCASE000302,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000288,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000302,False,True
KEPCASE000303,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000289,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000303,False,True
KEPCASE000304,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000290,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000304,False,True
KEPCASE000305,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000291,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000305,False,True
KEPCASE000306,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000292,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000306,False,True
KEPCASE000307,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000293,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000307,False,True
KEPCASE000308,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000294,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000308,False,True
KEPCASE000309,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000295,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000309,False,True
KEPCASE000310,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000296,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000310,False,True
KEPCASE000311,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000297,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000311,False,True
KEPCASE000312,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000298,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000312,False,True
KEPCASE000313,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000299,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000313,False,True
KEPCASE000314,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000314,False,True
KEPCASE000315,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000300,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000315,False,True
KEPCASE000316,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000301,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000316,False,True
KEPCASE000317,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000302,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000317,False,True
KEPCASE000318,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000303,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000318,False,True
KEPCASE000319,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000304,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000319,False,True
KEPCASE000320,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000305,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000320,False,True
KEPCASE000321,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000321,False,True
KEPCASE000322,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000322,False,True
KEPCASE000323,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000306,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000323,False,True
KEPCASE000324,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000307,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000324,False,True
KEPCASE000325,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000308,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000325,False,True
KEPCASE000326,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000309,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000326,False,True
KEPCASE000327,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000310,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000327,False,True
KEPCASE000328,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000311,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000328,False,True
KEPCASE000329,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000312,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000329,False,True
KEPCASE000330,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000313,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000330,False,True
KEPCASE000331,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000314,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000331,False,True
KEPCASE000332,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000315,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000332,False,True
KEPCASE000333,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000316,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000333,False,True
KEPCASE000334,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000317,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000334,False,True
KEPCASE000335,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000318,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000335,False,True
KEPCASE000336,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000319,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000336,False,True
KEPCASE000337,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000320,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000337,False,True
KEPCASE000338,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000321,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000338,False,True
KEPCASE000339,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000322,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000339,False,True
KEPCASE000340,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000323,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000340,False,True
KEPCASE000341,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000324,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000341,False,True
KEPCASE000342,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000325,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000342,False,True
KEPCASE000343,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000326,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000343,False,True
KEPCASE000344,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000327,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000344,False,True
KEPCASE000345,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000328,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000345,False,True
KEPCASE000346,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000329,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000346,False,True
KEPCASE000347,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000330,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000347,False,True
KEPCASE000348,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000331,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000348,False,True
KEPCASE000349,MATCH_SAYI,sayi,1,MAIL0000332,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000349,False,True
KEPCASE000350,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000333,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000350,False,True
KEPCASE000351,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000334,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000351,False,True
KEPCASE000352,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000335,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000352,False,True
KEPCASE000353,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000336,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000353,False,True
KEPCASE000354,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000337,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000354,False,True
KEPCASE000355,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000338,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000355,False,True
KEPCASE000356,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000356,False,True
KEPCASE000357,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000339,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000357,False,True
KEPCASE000358,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000340,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000358,False,True
KEPCASE000359,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000341,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000359,False,True
KEPCASE000360,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000342,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000360,False,True
KEPCASE000361,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000361,False,True
KEPCASE000362,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000343,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000362,False,True
KEPCASE000363,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000344,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000363,False,True
KEPCASE000364,MATCH_SAYI,sayi,1,MAIL0000345,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000364,False,True
KEPCASE000365,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000346,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000365,False,True
KEPCASE000366,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000347,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000366,False,True
KEPCASE000367,MATCH_SAYI,sayi,1,MAIL0000348,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000367,False,True
KEPCASE000368,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000349,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000368,False,True
KEPCASE000369,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE000369,False,True
KEPCASE000370,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE000370,False,True
KEPCASE000371,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0000351,1,0,,NOT_REQUIRED,True,True,90,KEPCASE000371,False,True
